id	filename	md5	size	state
b7342f74-bb29-4ce5-aa0a-3b8e2d733f3a	b1d44675-d971-4ae9-8299-b649a171bc91.rna_seq.augmented_star_gene_counts.tsv	82926c55d6fbf77a83f2b236e2934a39	4231197	released
0ed6cbf4-3db1-48b0-b921-8b9397f564b3	b4f5cc56-d533-424d-8fa9-fb56bc38f6f9.rna_seq.augmented_star_gene_counts.tsv	abec397cabdb7184e2d715916756bac4	4238822	released
5bf0adf9-35ef-494f-99c6-ad1e75ed0f57	05e7d06f-4091-44d8-9ecb-35d4ec547493.rna_seq.augmented_star_gene_counts.tsv	dee0c1ff56f43537c7d78390900a3d47	4231521	released
73861302-d85f-4e87-ab70-67846a5583fd	6c61d75d-08da-4ddc-a1bc-ed8c1466cc94.rna_seq.augmented_star_gene_counts.tsv	8fae3fd70bf8664b4886903bd956665c	4239612	released
39051009-ae3c-4748-a345-bf7f9440990d	8b16f4bb-d93d-4fb7-b023-fd51392d1e04.rna_seq.augmented_star_gene_counts.tsv	b3cb347ef1943320ba68d54b6987c49c	4232430	released
d58ab3de-a87e-467a-b2a7-957c769e4687	69fdc3a5-bf2d-4301-af3e-e58c2a3f139e.rna_seq.augmented_star_gene_counts.tsv	c78bbebc69911b6f532f5cb4b2deee48	4239350	released
59f827f3-24f7-434a-a43e-b1567b13b743	1065dae3-c2f6-40fc-b91e-e8759b386dc3.rna_seq.augmented_star_gene_counts.tsv	b96bebe4088cee3e8dd3b658d2c6ae07	4235811	released
37a046cb-1c9c-4e72-a80c-8ccfcec148e2	4829423f-8c21-4068-b1aa-03cd4399fd83.rna_seq.augmented_star_gene_counts.tsv	db4f9650f1cffa5ded6ba6e0206b7e14	4227361	released
2c32b690-17d2-4cab-a525-7afae13f8ba3	f0f1387e-d3a9-436d-bac6-b82c8f99392b.rna_seq.augmented_star_gene_counts.tsv	b19cdb9349070dcffbf75f744a1969e9	4239901	released
5dbadde9-cecc-497f-ac92-d9d7cd1c871b	6f0f84c3-0311-4f23-aa10-6211d9270c70.rna_seq.augmented_star_gene_counts.tsv	a18beca4a4defd0e488af7004a783880	4254526	released
8d60590d-7aba-4cb2-9eb2-db2b356cb2c5	4f1184ce-9b87-41de-9cc1-0d76a0f03c38.rna_seq.augmented_star_gene_counts.tsv	fb6a03b6c37969fd3da727b025730230	4255228	released
13c5cc24-14f4-4658-b423-7a9612096fef	97443f37-8482-41a9-b584-eb4574619be4.rna_seq.augmented_star_gene_counts.tsv	97587d584e0d7d1bbcb1b111f37f4cb0	4227880	released
b1f085a9-c21f-46b9-8be5-848021349e3b	7009632a-cc44-4a91-9830-cfd5b4dfb7b3.rna_seq.augmented_star_gene_counts.tsv	5a17d9107bb623dfdc08d2e84222ee3d	4224698	released
3c2a763c-0f57-4879-842c-674ca5c001c2	44c5f875-a78e-45f0-b60b-c86d68ce6ae2.rna_seq.augmented_star_gene_counts.tsv	a7548655ba1260e8b16e89cac7cd29f8	4224992	released
2069f884-c793-4f72-a678-508e45aaf3c4	f75662df-26a1-46e2-a6e4-5491a6ec0505.rna_seq.augmented_star_gene_counts.tsv	df308349c00f0c50296e6eb3bc505d05	4247555	released
bc66e478-55f3-4495-b2de-d97e3b190a9f	e8bb8589-b7e2-4dcf-91af-56efdd8bd722.rna_seq.augmented_star_gene_counts.tsv	da765c9bcf6eba40df80817fb8d5af2b	4247580	released
4c8c4696-09a1-4b1d-aa17-fd2ad77eb91d	432cafa0-97f7-4aca-92b9-796792938447.rna_seq.augmented_star_gene_counts.tsv	cfab743dd642b3bd8adf05538676278e	4245953	released
8cbe185d-d778-4ea2-9e33-d6483c1dedb9	ffb4ba05-74e2-4634-83c3-7f518cc5316e.rna_seq.augmented_star_gene_counts.tsv	409d784ffd91104bca67e12e399a3259	4249007	released
6474a34c-0c47-4dc5-9fad-8a3bdd5d197d	65c46a4c-68b8-47fe-ae77-c6a4d134cb79.rna_seq.augmented_star_gene_counts.tsv	902cc7f1af246a0d4aaae927591792c9	4257142	released
f0882f2a-8cb7-4a5a-9a75-ed17babc9322	17b4c8c9-ff68-43cd-af95-eba0d20c1f5f.rna_seq.augmented_star_gene_counts.tsv	0d2a66ea4e2b38c6d5174109007d06a1	4222726	released
dd75bc2e-f17c-451c-ad1f-3ee09507bf8c	50c2b1d6-58a9-4385-bb7a-09856fcda21d.rna_seq.augmented_star_gene_counts.tsv	1039501419451fe0643109bb7c7f48d4	4251952	released
387f0ec8-b8c4-43c0-a77b-947bb35ce1d2	92c7eb49-0194-43bb-a223-f54cc0417d87.rna_seq.augmented_star_gene_counts.tsv	2c5d511e0e8379a8e99448f3b4bacf43	4246274	released
0b5a8318-f166-4a0b-88b9-d544986102a8	26fa5ce0-5391-408d-8476-afef3aa78ae7.rna_seq.augmented_star_gene_counts.tsv	cdc263065d5a7044304a1c48414245f2	4242445	released
bcb4f21a-7886-4d88-ab22-1f4640370036	7a90094c-4599-422c-9a09-e41f557cc175.rna_seq.augmented_star_gene_counts.tsv	8061aae6770479220fd9fadfb385f01a	4280449	released
35b78cdb-5f63-42dd-afa4-871692129b22	38f83a4f-c17e-4b31-8da8-38500f9a06ff.rna_seq.augmented_star_gene_counts.tsv	981aac9ea0cee614eb6499891096e4d9	4255283	released
29a2bd75-639e-4644-87a0-1291cf418816	00d30246-7d61-46e0-a31f-c94b77be4b27.rna_seq.augmented_star_gene_counts.tsv	1538e9b433d903bb811cbe0847489f6d	4258004	released
8292b3ba-bc75-459b-9031-8bd7312e9a1d	19abecb9-ff64-403d-8f55-d218ed3c5bac.rna_seq.augmented_star_gene_counts.tsv	f307b566385fd8bce13c347e8a3278c3	4257854	released
f7640e0a-892d-4387-bbe4-6b9aa3f2458f	6084ded9-a555-4496-80bd-fdfc31b74eb9.rna_seq.augmented_star_gene_counts.tsv	2db9d334156493b6bf573f17a83a4d79	4212908	released
f2bceb75-59a6-41bb-a9b8-7d01115e3049	1e7f53b5-ba83-4f7e-913c-d270f798ff8f.rna_seq.augmented_star_gene_counts.tsv	49f6fb1a95f25f52061bd7e1c71ce71a	4249303	released
f09c3ea7-f3f6-480d-b57d-472e6ea2206e	335f9f0b-1515-4401-85ed-07a64afd9ab6.rna_seq.augmented_star_gene_counts.tsv	41d2edb792fd05e3737343faa2b91d70	4270118	released
13a28f21-2c66-4f14-beba-4968d5e0446a	48769708-4d71-4167-8e6b-66ef4c0f61f5.rna_seq.augmented_star_gene_counts.tsv	ce3569d0874850445ba4c58375225bdc	4267383	released
681642c3-82db-4187-a57b-ad0290dd786d	dc4f102f-581c-499f-9f06-d502eef3b6be.rna_seq.augmented_star_gene_counts.tsv	c779f5b57dab025d8ed4bdd8cb395398	4245275	released
4735bd0e-5215-441a-9bf8-1c060f4c5cca	21f58f56-41c0-4947-b2c2-1c241ccc7de8.rna_seq.augmented_star_gene_counts.tsv	a553dcb2e8f8192ea459f5a5e237afaf	4249965	released
d471d082-31c1-4236-9ec3-44b64f5e3aa0	d32a6a6d-d52b-417b-8cf9-39c06f9ab96a.rna_seq.augmented_star_gene_counts.tsv	49fa0473ca9fade121a45ed724a2328e	4264749	released
f8d61305-90eb-4614-9bc5-22e2e5ca3eec	35626e68-92dc-4e46-b34f-fab0c56a29f7.rna_seq.augmented_star_gene_counts.tsv	c0be79bac070d79b727c7625c16c4e3f	4231620	released
f2419137-98b4-4df4-8df0-8dbf34512408	0ccf8045-c451-4d68-9441-3fe06df8fc75.rna_seq.augmented_star_gene_counts.tsv	75085263cba93ef62d5048ba17816e5c	4255521	released
853ec1b6-29bc-42d0-afd7-bf045962ba65	dc695d73-6453-4081-8b58-c5fbf99a220a.rna_seq.augmented_star_gene_counts.tsv	166cbce2eed1e3d9509d9f3be901aaec	4251683	released
fc2573cb-2485-4598-810c-38c93dd277e6	17a8247a-3961-4431-9ff6-f98b42897b7b.rna_seq.augmented_star_gene_counts.tsv	f5cb2c2258fad2c1bc0b80f6ac08ad86	4251295	released
1ab7c102-7ccc-4afb-b0e7-ae0f95350f38	8bbfc2d2-fb90-4a61-8a15-9987710bd7b4.rna_seq.augmented_star_gene_counts.tsv	caba589ed322d24e3a7c74a1fd21ac9e	4249579	released
04a05bd5-b8ff-4af1-8dc2-d4e116841d4c	90fb23a5-aed8-40a7-9a5f-4c891ffff47a.rna_seq.augmented_star_gene_counts.tsv	665ea76839609445ddfdabd370bd99bf	4268053	released
878b8970-8066-4c65-b20a-c4434a32fda0	560872d6-0762-4c2c-9d31-e82f45762dcc.rna_seq.augmented_star_gene_counts.tsv	ab17302b9249752fe0e6b69911535ad6	4262806	released
7c5f2b75-abf9-45ef-9bb9-faadd02743a2	d62f7376-c86d-4b38-9bdd-67f3c704fa44.rna_seq.augmented_star_gene_counts.tsv	769b3996faa2b4213edc50133b4d289f	4279543	released
b5789ad7-05ca-46ff-935b-c44591130e47	a6046186-898e-4112-b526-876c560f5587.rna_seq.augmented_star_gene_counts.tsv	cb36c65342040fb07b3069c30c2fa2aa	4273710	released
837636c2-4481-4b5c-b597-90d60105d2fa	ec2364b9-8be2-43e5-b8b2-5ec0035ac08a.rna_seq.augmented_star_gene_counts.tsv	c5feacc4925bbf0621345dc07b7bd14c	4247933	released
660b97df-4006-4e6c-b1dc-cd25915b5706	60914bc8-62f9-4d58-8ada-e18077dbf07f.rna_seq.augmented_star_gene_counts.tsv	90759ffeefb596d01dc00a78f5f318e5	4273149	released
135607d5-365b-4991-815c-16c28d980ac2	99da3fe2-07a3-4a79-9313-58252b6c387b.rna_seq.augmented_star_gene_counts.tsv	5d07505fbbaf5bd330b698d231ea4696	4269420	released
a1f989c1-ad7d-48e0-9c70-93ed2b280d92	963f26fd-8229-4223-bc2f-890a1e857c70.rna_seq.augmented_star_gene_counts.tsv	6f689d962dae880d02fe7c575f5875b8	4263328	released
e8db8426-fcc3-490a-a554-a65e635238ff	6d6780b3-b12a-4cec-9305-282505215585.rna_seq.augmented_star_gene_counts.tsv	5c497d3b72b6170b31c6d8d97f4f16e7	4218700	released
af3d13d4-253b-461e-b73b-988188fc4f89	a7bacbd2-d9c5-4264-b03c-c22f0f1c900a.rna_seq.augmented_star_gene_counts.tsv	e136d5f45ba6d1eb9d8c073241518259	4271324	released
c11bcad4-7e9a-4647-a966-23382a33b394	9281ba2f-453e-4503-94e5-2140a819b9c7.rna_seq.augmented_star_gene_counts.tsv	570856c2d7a80c8776f355d8f112cd89	4273009	released
d7125677-2783-418b-b8eb-e46b298bd063	13b7031d-ac51-4ad8-b1f7-398647770de0.rna_seq.augmented_star_gene_counts.tsv	4654ae3ca29964000f155a94ef052978	4257225	released
e5f4fdb1-032a-41d2-a19e-477035dc05e3	351fc89c-5bc6-4ae3-bfb6-e6271a02b918.rna_seq.augmented_star_gene_counts.tsv	e590a57b31260ba09aa7280ba203f30d	4242641	released
52af6ad9-0f15-41d7-be46-ad779182194a	7ba292f3-160c-43d1-b8f7-c61579ae2234.rna_seq.augmented_star_gene_counts.tsv	19b6466556876000da7ed77ea5482bce	4254945	released
98c726dd-e6e6-4927-8b92-897ae3ce1ba4	97de8ec9-48f6-451e-b466-60a0a7aad4d7.rna_seq.augmented_star_gene_counts.tsv	209150afae14abd80f0d64b954b4883b	4241821	released
43110580-9da2-481e-876a-ccd65cfa79df	f82c185d-1e28-4380-8c4c-529d45c4f1c2.rna_seq.augmented_star_gene_counts.tsv	186e5457d7ebb8f21fe543e2b2cab494	4279441	released
a4b43628-a71b-4380-8fcb-ca12563b6c6f	56de2fb9-865f-4cab-adda-9d4d824cce34.rna_seq.augmented_star_gene_counts.tsv	008796edef2638508c16ca4a3e8f8553	4247651	released
03b4d0b2-3882-4273-a543-4b8690f33c95	708cd0e0-63bd-4728-b348-ee25ebfa98be.rna_seq.augmented_star_gene_counts.tsv	4ab5aa8969a9a54ea388e8d4d34e5175	4253913	released
d4c70866-ce96-4745-ad57-c29213885520	e0cfa19e-34b9-4117-af18-e0f6bb3469db.rna_seq.augmented_star_gene_counts.tsv	3a07733b0b0dc9a3cf111895974c9a32	4243872	released
b381948c-a679-4666-b1a4-87c84aec259b	32ac2b37-8236-4738-a265-623d4c7932ad.rna_seq.augmented_star_gene_counts.tsv	4a14636e3383ce579b4210612b4c5d46	4267407	released
62ad27b6-e198-4328-b142-513f089b686b	91ef3807-6f15-403e-9386-b504aad0550c.rna_seq.augmented_star_gene_counts.tsv	6f089f6bd26a8adbb73674f7b59c373a	4256685	released
49c02083-badb-4824-95ba-d7552d62f648	b549ffcf-0704-42e6-9898-0469c8e9863e.rna_seq.augmented_star_gene_counts.tsv	0acd953e74e398f9d50bb62022ee2196	4237367	released
37a80e3a-e133-45dd-8bd3-28669074c625	9eaa82ff-181f-4670-8afb-f52c1a016f4c.rna_seq.augmented_star_gene_counts.tsv	6a48921ef6833216426abd7f9681d139	4278997	released
69b8f969-374c-4347-bd5b-8ad17c8a2f9c	9cb3adfa-53df-4c58-8b5d-a88ecc36606b.rna_seq.augmented_star_gene_counts.tsv	d5ddcb85fa87145b6f3b6feb15790976	4259755	released
ae39b1cf-9d4a-463c-88bf-fe844b773960	c39123ba-a337-44f3-9a35-8be6098de781.rna_seq.augmented_star_gene_counts.tsv	59e63650e23484a21f5ac82d013dc719	4261681	released
4c5968e8-8658-4c5f-beb6-0651440ea664	95110eb1-5594-43cf-8163-faf1eda29dfa.rna_seq.augmented_star_gene_counts.tsv	bc308f75d333c964214cc513ef0b1ce7	4260552	released
996c69b3-c15a-41bb-8105-f2b4a5b40325	e84e23ef-7bf2-4770-8193-a058dcd4c61a.rna_seq.augmented_star_gene_counts.tsv	132e66f1dfc71bde0e87753c282cc281	4229446	released
5efffedb-3feb-4a77-986f-9ff71401feea	5f00a2f1-6d15-49d1-94ea-16c7988ab1eb.rna_seq.augmented_star_gene_counts.tsv	3c5d61c6ca54f31a1cecb143223455e1	4266166	released
c82aed75-4433-42db-adee-d1f72afb4511	570385a8-f125-4b93-9c3c-d54c2ce8cd5c.rna_seq.augmented_star_gene_counts.tsv	7d1e34078626e9aab4bdfba1ac619114	4252116	released
505d91b6-cd2e-44c8-b4db-84719ec7f0d5	41438263-115b-4301-8151-d1f8241533cf.rna_seq.augmented_star_gene_counts.tsv	86c2e187c79f5bbe542d2449f819b2de	4248298	released
34379f77-89bb-47df-9860-170da0d73290	349a5389-f701-4daa-8596-d90260b29b52.rna_seq.augmented_star_gene_counts.tsv	4a798879805a6e585097513bd58a197d	4258294	released
255f00f9-7b20-47ca-ba22-0c3334370c47	2b299bc2-41b1-4919-b533-ae1cf089271c.rna_seq.augmented_star_gene_counts.tsv	6bb70352ce09c03d9e53dcac516c3958	4259031	released
829cec76-5e10-474e-93a1-797a01b99aca	27fe2b17-4ffe-4643-b971-2a711a75a1b4.rna_seq.augmented_star_gene_counts.tsv	dcd7e6f608eef83bfd1c8336e056a5a2	4250634	released
590af49d-2e1d-4cad-ab8c-9abe3c7558b0	40ac3474-e908-43db-861b-98e9bfb61739.rna_seq.augmented_star_gene_counts.tsv	cf963850521b74345ba4f9ee87a0317c	4267675	released
c702ce91-1d1d-4d1c-ba9b-1dbe937425e2	a3e18366-19fa-4d0a-96e8-f15af6393a87.rna_seq.augmented_star_gene_counts.tsv	e293df8468c37014ef40ec0acba7e96b	4240602	released
c149fc0d-3759-409d-91ac-29d399655e2f	b9d0b10e-59d7-4e06-a3e4-c29ed9d681d6.rna_seq.augmented_star_gene_counts.tsv	acbd5b1a613f320f88cc4c73867329e5	4257409	released
c42a2554-4920-40fc-a0fe-7d6a26394345	734d8e32-212a-4acc-b11e-1d8407938fc6.rna_seq.augmented_star_gene_counts.tsv	69412ef993b4fd80cc28642b17497ab5	4260358	released
8b193ea5-92f5-4473-a6bc-57a132764f6e	e01234d0-dff1-410e-866b-54a732bc20cc.rna_seq.augmented_star_gene_counts.tsv	ad0ff6fc55f07918db4f086c6eecef1f	4256199	released
c31853a0-1973-4f63-96d2-03d78070300b	65db7f55-3b15-43c0-b4ca-a9bd7e8c9c89.rna_seq.augmented_star_gene_counts.tsv	95c74b7bce6b9094313ee4178aed6ad0	4259847	released
e1761e53-d9a5-48fe-826c-23fffda882d8	053aaba8-5c15-4a69-ba86-998202722bc7.rna_seq.augmented_star_gene_counts.tsv	11840c29e497b4745b858662ae96b1f1	4257238	released
c5b872eb-ce1b-44a8-81b4-f207c19e450f	dac8b069-dde5-43c2-aef2-827d5bd1a2a0.rna_seq.augmented_star_gene_counts.tsv	a12d7befa4a26a2ea732d6a5ae81ee21	4247119	released
1f3c9e02-97ae-4faf-8762-d025609099c3	2a0ef4c7-4177-40be-a750-10738cea5880.rna_seq.augmented_star_gene_counts.tsv	585390f8ac52fa158ce469ca797cd5a8	4267604	released
8f154d70-eadb-4a4a-971b-cf6c3fc71a3d	caf40242-69a1-4e80-9f56-978262af3deb.rna_seq.augmented_star_gene_counts.tsv	40a3c254f3aa3f7b879595d4f0ae8810	4240777	released
7c0bd907-317a-4b44-8f21-4aaf1da64290	d49dc3a0-343d-4e0c-8c02-a909f87ad2b3.rna_seq.augmented_star_gene_counts.tsv	cca1f987f8833862a3c6477fdb72f1bf	4270756	released
5693ee07-e666-4f90-b254-d5a3c6eeaa92	2f7698fb-8837-4ad2-ae5d-b1a224c2953f.rna_seq.augmented_star_gene_counts.tsv	fca9a2dd374f749180e957368a3b47a9	4259994	released
0024696f-27f5-4d5d-a933-d8c8c52146a6	523c76c5-ac4d-4a69-88b8-0857af45de7b.rna_seq.augmented_star_gene_counts.tsv	d313cd6cdc35568a12d2f5813da3ab3e	4241961	released
6ca4ed15-37d0-4046-a7a7-c20ec11c00f2	0910707b-5702-4cdb-99bc-910eebf3e5b3.rna_seq.augmented_star_gene_counts.tsv	e49c60580bd2c3b873a255cc815a3beb	4249419	released
beade8e5-3854-40f7-a535-8a82e1e4eb54	6513899d-6850-4a95-895b-6f818265ad86.rna_seq.augmented_star_gene_counts.tsv	4a8fbf7c7bb5ccdec34c6b388fb97c38	4271028	released
51ae74f0-eff5-4a01-b374-b9a9b08d1848	89986d81-6b30-4b55-8c99-56f09d1785e8.rna_seq.augmented_star_gene_counts.tsv	b21eebd9bba4c54f16c4f89f6d5b55b0	4263861	released
cf090b6d-e560-4fc6-ae94-8c8d48167215	0166b2df-b4a1-4498-a85c-7092a0ccb25d.rna_seq.augmented_star_gene_counts.tsv	ff5c4fe33fcf08255d15f9dbeb07abf2	4264291	released
3b92220f-e8c8-40e8-9f81-5287fa2197d8	3edc8423-3f4e-4d58-b8b8-408c8c50d5f0.rna_seq.augmented_star_gene_counts.tsv	718f54f871a2f021dec62d8ad8a0c30c	4227967	released
e01d595a-6a1d-465b-98da-ebafb1c9eb45	22dd8113-b0d5-4a63-830e-a75016b082a7.rna_seq.augmented_star_gene_counts.tsv	df55dad347e66bf94c89126675cde672	4244151	released
546aacd6-00c6-4a7c-a02f-84ebd25ba776	0901705e-e9ed-4476-a99d-cfec76669d95.rna_seq.augmented_star_gene_counts.tsv	a2c9d0ae06ef28c1548c5d56af006de9	4238466	released
66bade2d-f4cd-499b-8012-6f9cb85ffad4	80d98f92-36e1-40dc-91b9-a0cd5767fd4d.rna_seq.augmented_star_gene_counts.tsv	74f674ba50f80677cb89f7ebe934d0bf	4249846	released
d3b71a34-f6bc-452f-ace8-cc6c118ad141	25ac15a4-9306-497d-bb36-1d88e0863b77.rna_seq.augmented_star_gene_counts.tsv	497277436bfc50def63e19f025e0f127	4230653	released
cfdc0234-f5b1-409d-9d6d-951f454b4b49	06407897-9ca9-4ddb-ba3d-05a2cc88b1f9.rna_seq.augmented_star_gene_counts.tsv	5c8e78620a6f7fe7555fd64fa5d605d0	4237444	released
8e60257a-1ac8-4797-bec0-4bb6067c0360	b66d08d0-c1a9-4c53-b41c-e70bc6db7f0c.rna_seq.augmented_star_gene_counts.tsv	9f5d86f26640ba22023dbbdf440a9c54	4240570	released
de63e7bb-f21e-4f43-8558-d2df309ebe30	9e4a57ec-ca07-4843-b77f-eb5504a817c4.rna_seq.augmented_star_gene_counts.tsv	30594358fbd3e01e47365735fc34654c	4237097	released
647127f8-ff31-4ff6-a85e-85db5361c3c9	1d1c32e1-07ab-48dd-ac60-ca65f03a6017.rna_seq.augmented_star_gene_counts.tsv	2f62846ca005c8d153203056fc0886cf	4226079	released
a72562d9-187f-4b26-aa5f-309562a3af72	32cfc635-4f2f-4c11-aad0-9c627374f917.rna_seq.augmented_star_gene_counts.tsv	546e02504dc757d4bbb20a84247cb07e	4236675	released
bb50e1b7-0de5-46ae-8b3a-5617afb11eb6	fb9d4d11-eb58-4429-be87-6582a19481b9.rna_seq.augmented_star_gene_counts.tsv	2f605585b73af7b39c74fc9361a1383d	4227632	released
7330bf93-9fd4-4f48-8033-814c968d3a4d	ba4e184a-5969-46db-bc1e-1995cfdeee34.rna_seq.augmented_star_gene_counts.tsv	6ab2a507055fe5de096239ca93647d5a	4231420	released
a519b346-6cb5-4f3d-b20d-526521275737	0aa549e1-bb9a-4489-b815-1c22817100d8.rna_seq.augmented_star_gene_counts.tsv	2db3133ea6c34b155d185c3ab89970e5	4230664	released
4b409994-2674-4619-9815-bd93aaa9d6bd	72ac3cfa-31f8-4371-867d-ab897b2b7cb9.rna_seq.augmented_star_gene_counts.tsv	7e1ea8164aaca64cfa18907a1ce86032	4242217	released
c8402841-2e74-4375-990f-8bc289479eea	905f10fc-d043-4740-beeb-a86e37d4bc96.rna_seq.augmented_star_gene_counts.tsv	1f2af7e3f95673c05198a1f103fc5a42	4243110	released
dc9a2333-f5df-4af4-8f14-c27beeb8bf1c	ed349cd4-b5ea-47b1-a026-46574c086c9e.rna_seq.augmented_star_gene_counts.tsv	dd9521c0a0d9ee4821b4db5a9a1849a8	4233218	released
074ea3be-a90b-4417-bcf4-134299dd81ac	2c9a3411-ed70-4051-90b3-4bb4e46196c3.rna_seq.augmented_star_gene_counts.tsv	b35878a3fefbfe4843247d328f18c0c8	4244757	released
3eda8e7b-c987-4d34-8c00-5580562f7605	7faf4015-7f89-4d75-b35d-63e40cf1b927.rna_seq.augmented_star_gene_counts.tsv	f6eec51a2c7868e77ed3390dc6c6c85f	4254731	released
f02cd4bf-4016-464e-967f-7e519afd8a9a	4a58a162-f6c1-4a7c-a6d2-48f1e8efd950.rna_seq.augmented_star_gene_counts.tsv	ef5f6bc8e91c79029ed22fcc88e510ec	4232007	released
6eb47075-fa0b-4873-9ecb-c595c009924e	b5576c6f-eb84-431f-bd86-51effca529cf.rna_seq.augmented_star_gene_counts.tsv	bd89eecea95fa7622ad3afefffa55b84	4233085	released
2d38647e-dfaf-41bd-8dc0-f90c0ae44f35	c4fbf368-9e12-4cda-adfa-c6679bec1529.rna_seq.augmented_star_gene_counts.tsv	9a40d690fc0cb797ebd1ddfeb22a5a7e	4245538	released
839e0208-d427-4679-a7dd-cae570b8aab3	9aebbdb9-ad76-4ad8-813d-3f115d96191b.rna_seq.augmented_star_gene_counts.tsv	ca2ea9b007306ff5c33c9062eee4747e	4231438	released
b85f24d5-9fb6-4a05-bda6-bae9cefaaceb	29f1634b-bbb8-413e-8554-40240d098d83.rna_seq.augmented_star_gene_counts.tsv	50aa130785899263aa15b5de459922c6	4232267	released
8439b3b2-ea14-43f4-b7ab-e18089e4c5a4	d405b97c-1f8c-4c32-b409-702047015275.rna_seq.augmented_star_gene_counts.tsv	2491c5f7aa4e40f32207da87f6da0a96	4225031	released
21fdabc5-a448-48d5-9078-fcce486a61e7	9174f97b-1c21-4f45-906e-8fea6bbdf727.rna_seq.augmented_star_gene_counts.tsv	4793668f4cd276246c8d3a6425d46242	4241017	released
d671a87f-4fee-4427-a043-f58613c337d5	729e6603-6a2a-41d6-a613-03921276e485.rna_seq.augmented_star_gene_counts.tsv	991203c9cf3be4a36b3c054d59358ad1	4237322	released
80744415-dea9-4e41-845d-c329129dfba7	d47a35c0-ac2e-4d7a-90f7-0c47dd652260.rna_seq.augmented_star_gene_counts.tsv	64c169b2febfb2296e6af329b178b7fc	4236857	released
b83b2242-0dcc-4a25-b2bd-dc134a671122	9666467c-9327-4b94-afdb-424b8d392d28.rna_seq.augmented_star_gene_counts.tsv	4ad8b24879d7f6a554763762e8ff1651	4235375	released
e80255e2-843b-4028-84f0-e58e094e317b	87b5715b-07f7-4e4b-8cb0-ea669cf71aa9.rna_seq.augmented_star_gene_counts.tsv	20da7c057341e71b6307077086349174	4231732	released
1f0b038e-8730-4fd0-a616-ac9d1af54cc2	2fc0fd36-1413-4be7-bd43-8dff5a8aa17c.rna_seq.augmented_star_gene_counts.tsv	67ccf064cc3668403ee633a82b100a6f	4212699	released
da0c9063-2d2d-4a21-8dad-d0508782130f	5b2b03a7-8aa2-4afc-8797-001e1e02304e.rna_seq.augmented_star_gene_counts.tsv	fbe3fb2593182b119893c0d753970381	4236016	released
3dd3700a-dbcb-429b-8b66-106d0a9469a5	3fe411a2-bc7b-485d-bc59-0c5bd712c8b8.rna_seq.augmented_star_gene_counts.tsv	5c834e69ab878558cde963cd92050cce	4232589	released
d08be593-a7c8-4c98-9c72-d5ca5c09b478	791bec90-6f3e-43af-9892-4291e356eb10.rna_seq.augmented_star_gene_counts.tsv	76e888f3fd2fa91dee59644005fad7b8	4249661	released
5ae78ad8-d48c-4a08-8e54-4fcadd511096	8c3dc8c5-0039-4921-8a31-693611141e53.rna_seq.augmented_star_gene_counts.tsv	6b42458527d5b410619bad9ebe6a4d9d	4233962	released
35f8d037-71a6-41fe-b9b4-09c5028785ff	0893b62f-b357-473b-a4d7-21b63369dd8c.rna_seq.augmented_star_gene_counts.tsv	09d5d4b57bd96af8b2c3cc4f55f3fe20	4237662	released
b911c4a5-e6e4-40ad-ba7b-612cd9f3a9ee	2a85a4ed-ee55-44df-b29e-52d0c51d23e4.rna_seq.augmented_star_gene_counts.tsv	217082b8ad341d166e53d31dc6d3f8ea	4227389	released
5ffda6da-15d6-471b-8529-809a8b3fceb7	18491da8-9cc9-4983-8afd-123105d81e03.rna_seq.augmented_star_gene_counts.tsv	c9ba4e378ed7f2f035ad41cff1536948	4226859	released
666b9fe9-861b-495f-8df0-085eea717985	d01941dc-c222-49bc-8be9-11a405e48c6a.rna_seq.augmented_star_gene_counts.tsv	4a5e4b390f322f95a8a35e20ed26e78f	4213257	released
4759a9a8-97e7-4e9d-9838-78fe7e5496ae	54f44f02-dd17-475e-bb5f-e051bb7acebf.rna_seq.augmented_star_gene_counts.tsv	12f46724752664a085cd3d353423e337	4239095	released
deff76a1-2751-4ef4-b2ed-66d579ed08cf	a9f6fbc2-d9b6-4272-82eb-665705d69ffd.rna_seq.augmented_star_gene_counts.tsv	8d6e0ce918a74a0909525fd6e0cd27e9	4235172	released
f259d4fc-45a7-4809-ac69-7443c52560bd	139f2229-3e0f-4cd9-b181-8cab30788bff.rna_seq.augmented_star_gene_counts.tsv	3ba30ceb7d14740c66c606da12f845cc	4231765	released
e726baa8-2647-4457-ba55-eace8cee3a5f	bea72e1c-de06-48ec-8e34-bd8bbf05a9ec.rna_seq.augmented_star_gene_counts.tsv	fff84854248404920836d34f08fce1af	4231136	released
8f0623d1-c21b-4669-9e3d-0a925e728733	62747279-612a-46c8-88db-60efed611f16.rna_seq.augmented_star_gene_counts.tsv	1da080fc98cd82169676647bf36ccd4a	4252494	released
0c2298c4-f6a4-4671-9a75-732c39f45122	46046da4-ae6b-4640-8b85-8cf8660ccaee.rna_seq.augmented_star_gene_counts.tsv	90ac6266da3ecd8b8ed756e1a9382236	4260584	released
35d3b8c4-073c-46e1-90bf-3ab2d3f73c2d	f73e9c1b-1a89-4b7f-86fb-3677fbfec53f.rna_seq.augmented_star_gene_counts.tsv	c696d992516870852478fe263e227a44	4232727	released
